transaction_id,user_id,account_id,merchant_name,amount,date,category,transaction_type,is_subscription,is_income
USR0052_INC_5_049,USR0052,USR0052_CHK,Stripe Atlas Distributions,3020.07,2025-11-10,Income > Payroll,credit,False,True
USR0052_INC_5_050,USR0052,USR0052_CHK,Acme Corp Payroll,2015.42,2025-11-06,Income > Payroll,credit,False,True
USR0052_INC_5_051,USR0052,USR0052_CHK,AngelList Advisory,1762.3,2025-11-09,Income > Payroll,credit,False,True
USR0052_SUB_5_01,USR0052,USR0052_CRD,Peloton,-323.61,2025-10-31,Sports and Fitness > Gym,debit,True,False
USR0052_SUB_5_02,USR0052,USR0052_CRD,Spotify,-79.11,2025-10-31,Entertainment > Music and Audio,debit,True,False
USR0052_EXP_5_001,USR0052,USR0052_CHK,Whole Foods,-721.03,2025-10-26,Food and Drink > Groceries,debit,False,False
USR0052_EXP_5_002,USR0052,USR0052_CRD,Shell Gas,-317.27,2025-11-12,Travel > Gas Stations,debit,False,False
USR0052_EXP_5_003,USR0052,USR0052_CRD,Equinox,-1220.41,2025-10-31,Sports and Fitness > Gym,debit,False,False
USR0052_EXP_5_004,USR0052,USR0052_CRD,Wayfair,-1325.72,2025-10-29,Home > Furniture,debit,False,False
USR0052_EXP_5_005,USR0052,USR0052_CHK,Lyft,-119.98,2025-10-28,Travel > Ride Share,debit,False,False
USR0052_EXP_5_006,USR0052,USR0052_CRD,Delta Airlines,-1620.39,2025-10-28,Travel > Airlines,debit,False,False
USR0052_INC_6_060,USR0052,USR0052_CHK,Stripe Atlas Distributions,4018.2,2025-11-27,Income > Payroll,credit,False,True
USR0052_INC_6_061,USR0052,USR0052_CHK,Acme Corp Payroll,2494.14,2025-12-07,Income > Payroll,credit,False,True
USR0052_SUB_6_01,USR0052,USR0052_CRD,Peloton,-323.61,2025-11-19,Sports and Fitness > Gym,debit,True,False
USR0052_SUB_6_02,USR0052,USR0052_CRD,Spotify,-79.11,2025-11-19,Entertainment > Music and Audio,debit,True,False
USR0052_EXP_6_001,USR0052,USR0052_CRD,Soho House,-647.22,2025-12-12,Entertainment > Nightlife,debit,False,False
USR0052_EXP_6_002,USR0052,USR0052_CHK,Soho House,-522.67,2025-11-21,Entertainment > Nightlife,debit,False,False
USR0052_EXP_6_003,USR0052,USR0052_CHK,Wayfair,-815.82,2025-11-20,Home > Furniture,debit,False,False
USR0052_EXP_6_004,USR0052,USR0052_CHK,Equinox,-663.76,2025-11-29,Sports and Fitness > Gym,debit,False,False
USR0052_EXP_6_005,USR0052,USR0052_CRD,Equinox,-593.69,2025-11-25,Sports and Fitness > Gym,debit,False,False
USR0052_EXP_6_006,USR0052,USR0052_CHK,Comcast,-437.45,2025-11-29,Utilities > Cable,debit,False,False
USR0052_EXP_6_007,USR0052,USR0052_CHK,Lyft,-88.52,2025-11-29,Travel > Ride Share,debit,False,False
USR0052_EXP_6_008,USR0052,USR0052_CRD,Comcast,-467.87,2025-12-07,Utilities > Cable,debit,False,False
USR0052_EXP_6_009,USR0052,USR0052_CRD,Whole Foods,-480.15,2025-11-19,Food and Drink > Groceries,debit,False,False
USR0052_EXP_6_010,USR0052,USR0052_CRD,Whole Foods,-509.64,2025-12-10,Food and Drink > Groceries,debit,False,False
USR0053_INC_1_001,USR0053,USR0053_CHK,Acme Corp Payroll,7446.57,2025-07-02,Income > Payroll,credit,False,True
USR0053_SUB_1_01,USR0053,USR0053_CRD,Peloton,-360.23,2025-07-06,Sports and Fitness > Gym,debit,True,False
USR0053_SUB_1_02,USR0053,USR0053_CRD,Spotify,-88.06,2025-07-06,Entertainment > Music and Audio,debit,True,False
USR0053_SUB_1_03,USR0053,USR0053_CRD,Amazon Subscribe & Save,-224.14,2025-07-06,Shops > Retail,debit,True,False
USR0053_SUB_1_04,USR0053,USR0053_CRD,iCloud Storage,-96.06,2025-07-06,Utilities > Internet,debit,True,False
USR0053_SUB_1_05,USR0053,USR0053_CRD,Netflix,-128.08,2025-07-06,Entertainment > Video Streaming,debit,True,False
USR0053_SUB_1_06,USR0053,USR0053_CRD,Adobe Creative Cloud,-440.28,2025-07-06,Shops > Digital Purchases,debit,True,False
USR0053_EXP_1_001,USR0053,USR0053_CRD,Comcast,-463.88,2025-06-22,Utilities > Cable,debit,False,False
USR0053_EXP_1_002,USR0053,USR0053_CRD,Whole Foods,-534.13,2025-06-24,Food and Drink > Groceries,debit,False,False
USR0053_EXP_1_003,USR0053,USR0053_CHK,Soho House,-835.22,2025-07-01,Entertainment > Nightlife,debit,False,False
USR0053_EXP_1_004,USR0053,USR0053_CHK,Whole Foods,-642.64,2025-06-28,Food and Drink > Groceries,debit,False,False
USR0053_EXP_1_005,USR0053,USR0053_CHK,Soho House,-806.01,2025-07-01,Entertainment > Nightlife,debit,False,False
USR0053_EXP_1_006,USR0053,USR0053_CHK,Sweetgreen,-101.08,2025-06-27,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_1_007,USR0053,USR0053_CRD,Whole Foods,-544.88,2025-07-05,Food and Drink > Groceries,debit,False,False
USR0053_EXP_1_008,USR0053,USR0053_CRD,Shell Gas,-248.67,2025-06-28,Travel > Gas Stations,debit,False,False
USR0053_EXP_1_009,USR0053,USR0053_CRD,Wayfair,-978.81,2025-07-14,Home > Furniture,debit,False,False
USR0053_INC_2_017,USR0053,USR0053_CHK,Stripe Atlas Distributions,7604.36,2025-08-09,Income > Payroll,credit,False,True
USR0053_SUB_2_01,USR0053,USR0053_CRD,Peloton,-360.23,2025-08-02,Sports and Fitness > Gym,debit,True,False
USR0053_SUB_2_02,USR0053,USR0053_CRD,Spotify,-88.06,2025-08-02,Entertainment > Music and Audio,debit,True,False
USR0053_SUB_2_03,USR0053,USR0053_CRD,Amazon Subscribe & Save,-224.14,2025-08-02,Shops > Retail,debit,True,False
USR0053_SUB_2_04,USR0053,USR0053_CRD,iCloud Storage,-96.06,2025-08-02,Utilities > Internet,debit,True,False
USR0053_SUB_2_05,USR0053,USR0053_CRD,Netflix,-128.08,2025-08-02,Entertainment > Video Streaming,debit,True,False
USR0053_SUB_2_06,USR0053,USR0053_CRD,Adobe Creative Cloud,-440.28,2025-08-02,Shops > Digital Purchases,debit,True,False
USR0053_EXP_2_001,USR0053,USR0053_CRD,Lyft,-148.83,2025-08-13,Travel > Ride Share,debit,False,False
USR0053_EXP_2_002,USR0053,USR0053_CHK,Target,-553.12,2025-08-12,Shops > Retail,debit,False,False
USR0053_EXP_2_003,USR0053,USR0053_CRD,Comcast,-939.78,2025-08-13,Utilities > Cable,debit,False,False
USR0053_EXP_2_004,USR0053,USR0053_CRD,Wayfair,-1968.75,2025-08-14,Home > Furniture,debit,False,False
USR0053_EXP_2_005,USR0053,USR0053_CRD,Sweetgreen,-202.3,2025-08-15,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_2_006,USR0053,USR0053_CRD,Soho House,-1091.31,2025-07-30,Entertainment > Nightlife,debit,False,False
USR0053_EXP_2_007,USR0053,USR0053_CRD,Target,-484.99,2025-08-12,Shops > Retail,debit,False,False
USR0053_INC_3_031,USR0053,USR0053_CHK,AngelList Advisory,7839.65,2025-09-08,Income > Payroll,credit,False,True
USR0053_SUB_3_01,USR0053,USR0053_CRD,Peloton,-360.23,2025-08-31,Sports and Fitness > Gym,debit,True,False
USR0053_SUB_3_02,USR0053,USR0053_CRD,Spotify,-88.06,2025-08-31,Entertainment > Music and Audio,debit,True,False
USR0053_SUB_3_03,USR0053,USR0053_CRD,Amazon Subscribe & Save,-224.14,2025-08-31,Shops > Retail,debit,True,False
USR0053_SUB_3_04,USR0053,USR0053_CRD,iCloud Storage,-96.06,2025-08-31,Utilities > Internet,debit,True,False
USR0053_SUB_3_05,USR0053,USR0053_CRD,Netflix,-128.08,2025-08-31,Entertainment > Video Streaming,debit,True,False
USR0053_SUB_3_06,USR0053,USR0053_CRD,Adobe Creative Cloud,-440.28,2025-08-31,Shops > Digital Purchases,debit,True,False
USR0053_EXP_3_001,USR0053,USR0053_CRD,Target,-465.46,2025-08-31,Shops > Retail,debit,False,False
USR0053_EXP_3_002,USR0053,USR0053_CRD,Wayfair,-1656.5,2025-09-01,Home > Furniture,debit,False,False
USR0053_EXP_3_003,USR0053,USR0053_CRD,Soho House,-1034.27,2025-08-26,Entertainment > Nightlife,debit,False,False
USR0053_EXP_3_004,USR0053,USR0053_CRD,Shell Gas,-426.52,2025-09-09,Travel > Gas Stations,debit,False,False
USR0053_EXP_3_005,USR0053,USR0053_CRD,Sweetgreen,-168.58,2025-09-03,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_3_006,USR0053,USR0053_CRD,Shell Gas,-424.01,2025-08-28,Travel > Gas Stations,debit,False,False
USR0053_EXP_3_007,USR0053,USR0053_CRD,Soho House,-1016.58,2025-08-31,Entertainment > Nightlife,debit,False,False
USR0053_INC_4_045,USR0053,USR0053_CHK,Acme Corp Payroll,7657.14,2025-09-27,Income > Payroll,credit,False,True
USR0053_SUB_4_01,USR0053,USR0053_CRD,Peloton,-360.23,2025-10-14,Sports and Fitness > Gym,debit,True,False
USR0053_SUB_4_02,USR0053,USR0053_CRD,Spotify,-88.06,2025-10-14,Entertainment > Music and Audio,debit,True,False
USR0053_SUB_4_03,USR0053,USR0053_CRD,Amazon Subscribe & Save,-224.14,2025-10-14,Shops > Retail,debit,True,False
USR0053_SUB_4_04,USR0053,USR0053_CRD,iCloud Storage,-96.06,2025-10-14,Utilities > Internet,debit,True,False
USR0053_SUB_4_05,USR0053,USR0053_CRD,Netflix,-128.08,2025-10-14,Entertainment > Video Streaming,debit,True,False
USR0053_SUB_4_06,USR0053,USR0053_CRD,Adobe Creative Cloud,-440.28,2025-10-14,Shops > Digital Purchases,debit,True,False
USR0053_EXP_4_001,USR0053,USR0053_CRD,Sweetgreen,-167.19,2025-10-08,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_4_002,USR0053,USR0053_CRD,Equinox,-1273.16,2025-09-30,Sports and Fitness > Gym,debit,False,False
USR0053_EXP_4_003,USR0053,USR0053_CRD,Delta Airlines,-1959.92,2025-09-22,Travel > Airlines,debit,False,False
USR0053_EXP_4_004,USR0053,USR0053_CHK,Target,-451.71,2025-10-01,Shops > Retail,debit,False,False
USR0053_EXP_4_005,USR0053,USR0053_CRD,Target,-473.19,2025-09-20,Shops > Retail,debit,False,False
USR0053_EXP_4_006,USR0053,USR0053_CRD,Sweetgreen,-165.34,2025-09-25,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_4_007,USR0053,USR0053_CRD,Sweetgreen,-148.42,2025-09-27,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_4_008,USR0053,USR0053_CRD,Shell Gas,-405.71,2025-10-13,Travel > Gas Stations,debit,False,False
USR0053_EXP_4_009,USR0053,USR0053_CHK,Target,-442.43,2025-10-14,Shops > Retail,debit,False,False
USR0053_INC_5_061,USR0053,USR0053_CHK,Stripe Atlas Distributions,7524.08,2025-10-23,Income > Payroll,credit,False,True
USR0053_SUB_5_01,USR0053,USR0053_CRD,Peloton,-360.23,2025-11-04,Sports and Fitness > Gym,debit,True,False
USR0053_SUB_5_02,USR0053,USR0053_CRD,Spotify,-88.06,2025-11-04,Entertainment > Music and Audio,debit,True,False
USR0053_SUB_5_03,USR0053,USR0053_CRD,Amazon Subscribe & Save,-224.14,2025-11-04,Shops > Retail,debit,True,False
USR0053_SUB_5_04,USR0053,USR0053_CRD,iCloud Storage,-96.06,2025-11-04,Utilities > Internet,debit,True,False
USR0053_SUB_5_05,USR0053,USR0053_CRD,Netflix,-128.08,2025-11-04,Entertainment > Video Streaming,debit,True,False
USR0053_SUB_5_06,USR0053,USR0053_CRD,Adobe Creative Cloud,-440.28,2025-11-04,Shops > Digital Purchases,debit,True,False
USR0053_EXP_5_001,USR0053,USR0053_CRD,Wayfair,-1129.09,2025-11-13,Home > Furniture,debit,False,False
USR0053_EXP_5_002,USR0053,USR0053_CRD,Wayfair,-992.23,2025-11-10,Home > Furniture,debit,False,False
USR0053_EXP_5_003,USR0053,USR0053_CRD,Soho House,-774.58,2025-11-01,Entertainment > Nightlife,debit,False,False
USR0053_EXP_5_004,USR0053,USR0053_CRD,Wayfair,-1057.22,2025-11-10,Home > Furniture,debit,False,False
USR0053_EXP_5_005,USR0053,USR0053_CRD,Comcast,-561.0,2025-10-27,Utilities > Cable,debit,False,False
USR0053_EXP_5_006,USR0053,USR0053_CRD,Lyft,-112.27,2025-10-27,Travel > Ride Share,debit,False,False
USR0053_EXP_5_007,USR0053,USR0053_CRD,Lyft,-96.68,2025-10-20,Travel > Ride Share,debit,False,False
USR0053_EXP_5_008,USR0053,USR0053_CHK,Whole Foods,-582.2,2025-10-22,Food and Drink > Groceries,debit,False,False
USR0053_EXP_5_009,USR0053,USR0053_CRD,Sweetgreen,-117.62,2025-10-26,Food and Drink > Restaurants,debit,False,False
USR0053_INC_6_077,USR0053,USR0053_CHK,Acme Corp Payroll,7118.64,2025-11-29,Income > Payroll,credit,False,True
USR0053_SUB_6_01,USR0053,USR0053_CRD,Peloton,-360.23,2025-12-01,Sports and Fitness > Gym,debit,True,False
USR0053_SUB_6_02,USR0053,USR0053_CRD,Spotify,-88.06,2025-12-01,Entertainment > Music and Audio,debit,True,False
USR0053_SUB_6_03,USR0053,USR0053_CRD,Amazon Subscribe & Save,-224.14,2025-12-01,Shops > Retail,debit,True,False
USR0053_SUB_6_04,USR0053,USR0053_CRD,iCloud Storage,-96.06,2025-12-01,Utilities > Internet,debit,True,False
USR0053_SUB_6_05,USR0053,USR0053_CRD,Netflix,-128.08,2025-12-01,Entertainment > Video Streaming,debit,True,False
USR0053_SUB_6_06,USR0053,USR0053_CRD,Adobe Creative Cloud,-440.28,2025-12-01,Shops > Digital Purchases,debit,True,False
USR0053_EXP_6_001,USR0053,USR0053_CHK,Sweetgreen,-102.45,2025-11-30,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_6_002,USR0053,USR0053_CRD,Sweetgreen,-122.65,2025-12-01,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_6_003,USR0053,USR0053_CRD,Shell Gas,-294.22,2025-11-29,Travel > Gas Stations,debit,False,False
USR0053_EXP_6_004,USR0053,USR0053_CRD,Wayfair,-958.53,2025-12-10,Home > Furniture,debit,False,False
USR0053_EXP_6_005,USR0053,USR0053_CRD,Equinox,-859.39,2025-12-10,Sports and Fitness > Gym,debit,False,False
USR0053_EXP_6_006,USR0053,USR0053_CHK,Delta Airlines,-1288.44,2025-11-28,Travel > Airlines,debit,False,False
USR0053_EXP_6_007,USR0053,USR0053_CHK,Soho House,-729.97,2025-11-22,Entertainment > Nightlife,debit,False,False
USR0053_EXP_6_008,USR0053,USR0053_CHK,Sweetgreen,-119.78,2025-12-03,Food and Drink > Restaurants,debit,False,False
USR0053_EXP_6_009,USR0053,USR0053_CHK,Shell Gas,-269.83,2025-12-11,Travel > Gas Stations,debit,False,False
USR0053_EXP_6_010,USR0053,USR0053_CRD,Target,-335.19,2025-11-30,Shops > Retail,debit,False,False
USR0054_INC_1_001,USR0054,USR0054_CHK,Acme Corp Payroll,12287.69,2025-07-07,Income > Payroll,credit,False,True
USR0054_SUB_1_01,USR0054,USR0054_CRD,Peloton,-229.04,2025-07-06,Sports and Fitness > Gym,debit,True,False
USR0054_SUB_1_02,USR0054,USR0054_CRD,Adobe Creative Cloud,-279.94,2025-07-06,Shops > Digital Purchases,debit,True,False
USR0054_SUB_1_03,USR0054,USR0054_CRD,Spotify,-55.99,2025-07-06,Entertainment > Music and Audio,debit,True,False
USR0054_SUB_1_04,USR0054,USR0054_CRD,iCloud Storage,-61.08,2025-07-06,Utilities > Internet,debit,True,False
USR0054_SUB_1_05,USR0054,USR0054_CRD,Amazon Subscribe & Save,-142.52,2025-07-06,Shops > Retail,debit,True,False
USR0054_EXP_1_001,USR0054,USR0054_CRD,Whole Foods,-1158.14,2025-07-05,Food and Drink > Groceries,debit,False,False
USR0054_EXP_1_002,USR0054,USR0054_CRD,Target,-646.53,2025-07-12,Shops > Retail,debit,False,False
USR0054_EXP_1_003,USR0054,USR0054_CRD,Shell Gas,-497.54,2025-07-15,Travel > Gas Stations,debit,False,False
USR0054_EXP_1_004,USR0054,USR0054_CHK,Equinox,-1608.0,2025-06-29,Sports and Fitness > Gym,debit,False,False
USR0054_EXP_1_005,USR0054,USR0054_CRD,Wayfair,-2087.01,2025-06-26,Home > Furniture,debit,False,False
USR0054_EXP_1_006,USR0054,USR0054_CHK,Lyft,-237.46,2025-07-05,Travel > Ride Share,debit,False,False
USR0054_EXP_1_007,USR0054,USR0054_CRD,Whole Foods,-1391.78,2025-07-06,Food and Drink > Groceries,debit,False,False
USR0054_INC_2_014,USR0054,USR0054_CHK,Monarch Labs Consulting,13463.78,2025-08-09,Income > Payroll,credit,False,True
USR0054_SUB_2_01,USR0054,USR0054_CRD,Peloton,-229.04,2025-08-05,Sports and Fitness > Gym,debit,True,False
USR0054_SUB_2_02,USR0054,USR0054_CRD,Adobe Creative Cloud,-279.94,2025-08-05,Shops > Digital Purchases,debit,True,False
USR0054_SUB_2_03,USR0054,USR0054_CRD,Spotify,-55.99,2025-08-05,Entertainment > Music and Audio,debit,True,False
USR0054_SUB_2_04,USR0054,USR0054_CRD,iCloud Storage,-61.08,2025-08-05,Utilities > Internet,debit,True,False
USR0054_SUB_2_05,USR0054,USR0054_CRD,Amazon Subscribe & Save,-142.52,2025-08-05,Shops > Retail,debit,True,False
USR0054_EXP_2_001,USR0054,USR0054_CRD,Whole Foods,-1907.43,2025-08-14,Food and Drink > Groceries,debit,False,False
USR0054_EXP_2_002,USR0054,USR0054_CHK,Shell Gas,-694.13,2025-08-14,Travel > Gas Stations,debit,False,False
USR0054_EXP_2_003,USR0054,USR0054_CRD,Sweetgreen,-321.93,2025-07-27,Food and Drink > Restaurants,debit,False,False
USR0054_EXP_2_004,USR0054,USR0054_CRD,Soho House,-2497.51,2025-08-11,Entertainment > Nightlife,debit,False,False
USR0054_EXP_2_005,USR0054,USR0054_CRD,Wayfair,-3409.51,2025-08-04,Home > Furniture,debit,False,False
USR0054_INC_3_025,USR0054,USR0054_CHK,Monarch Labs Consulting,13970.91,2025-08-29,Income > Payroll,credit,False,True
USR0054_SUB_3_01,USR0054,USR0054_CRD,Peloton,-229.04,2025-08-30,Sports and Fitness > Gym,debit,True,False
USR0054_SUB_3_02,USR0054,USR0054_CRD,Adobe Creative Cloud,-279.94,2025-08-30,Shops > Digital Purchases,debit,True,False
USR0054_SUB_3_03,USR0054,USR0054_CRD,Spotify,-55.99,2025-08-30,Entertainment > Music and Audio,debit,True,False
USR0054_SUB_3_04,USR0054,USR0054_CRD,iCloud Storage,-61.08,2025-08-30,Utilities > Internet,debit,True,False
USR0054_SUB_3_05,USR0054,USR0054_CRD,Amazon Subscribe & Save,-142.52,2025-08-30,Shops > Retail,debit,True,False
USR0054_EXP_3_001,USR0054,USR0054_CRD,Target,-691.9,2025-09-11,Shops > Retail,debit,False,False
USR0054_EXP_3_002,USR0054,USR0054_CRD,Comcast,-843.56,2025-08-26,Utilities > Cable,debit,False,False
USR0054_EXP_3_003,USR0054,USR0054_CRD,Delta Airlines,-2532.61,2025-09-03,Travel > Airlines,debit,False,False
USR0054_EXP_3_004,USR0054,USR0054_CHK,Lyft,-171.32,2025-09-11,Travel > Ride Share,debit,False,False
USR0054_EXP_3_005,USR0054,USR0054_CRD,Shell Gas,-434.09,2025-09-09,Travel > Gas Stations,debit,False,False
USR0054_EXP_3_006,USR0054,USR0054_CHK,Equinox,-1715.06,2025-08-24,Sports and Fitness > Gym,debit,False,False
USR0054_EXP_3_007,USR0054,USR0054_CRD,Lyft,-172.12,2025-08-31,Travel > Ride Share,debit,False,False
USR0054_EXP_3_008,USR0054,USR0054_CHK,Equinox,-1445.65,2025-09-13,Sports and Fitness > Gym,debit,False,False
USR0054_EXP_3_009,USR0054,USR0054_CHK,Lyft,-199.77,2025-09-08,Travel > Ride Share,debit,False,False
USR0054_INC_4_040,USR0054,USR0054_CHK,Monarch Labs Consulting,12971.22,2025-10-02,Income > Payroll,credit,False,True
USR0054_SUB_4_01,USR0054,USR0054_CRD,Peloton,-229.04,2025-10-05,Sports and Fitness > Gym,debit,True,False
USR0054_SUB_4_02,USR0054,USR0054_CRD,Adobe Creative Cloud,-279.94,2025-10-05,Shops > Digital Purchases,debit,True,False
USR0054_SUB_4_03,USR0054,USR0054_CRD,Spotify,-55.99,2025-10-05,Entertainment > Music and Audio,debit,True,False
USR0054_SUB_4_04,USR0054,USR0054_CRD,iCloud Storage,-61.08,2025-10-05,Utilities > Internet,debit,True,False
USR0054_SUB_4_05,USR0054,USR0054_CRD,Amazon Subscribe & Save,-142.52,2025-10-05,Shops > Retail,debit,True,False
USR0054_EXP_4_001,USR0054,USR0054_CRD,Whole Foods,-686.36,2025-10-08,Food and Drink > Groceries,debit,False,False
USR0054_EXP_4_002,USR0054,USR0054_CHK,Shell Gas,-392.12,2025-10-07,Travel > Gas Stations,debit,False,False
USR0054_EXP_4_003,USR0054,USR0054_CRD,Shell Gas,-393.9,2025-10-13,Travel > Gas Stations,debit,False,False
USR0054_EXP_4_004,USR0054,USR0054_CRD,Equinox,-1272.57,2025-09-29,Sports and Fitness > Gym,debit,False,False
USR0054_EXP_4_005,USR0054,USR0054_CRD,Equinox,-1194.58,2025-10-04,Sports and Fitness > Gym,debit,False,False
USR0054_EXP_4_006,USR0054,USR0054_CHK,Lyft,-113.59,2025-09-25,Travel > Ride Share,debit,False,False
USR0054_EXP_4_007,USR0054,USR0054_CRD,Delta Airlines,-1756.01,2025-10-03,Travel > Airlines,debit,False,False
USR0054_EXP_4_008,USR0054,USR0054_CRD,Wayfair,-1580.08,2025-09-29,Home > Furniture,debit,False,False
USR0054_EXP_4_009,USR0054,USR0054_CRD,Wayfair,-1398.77,2025-09-27,Home > Furniture,debit,False,False
USR0054_INC_5_055,USR0054,USR0054_CHK,AngelList Advisory,12887.7,2025-11-08,Income > Payroll,credit,False,True
USR0054_SUB_5_01,USR0054,USR0054_CRD,Peloton,-229.04,2025-10-23,Sports and Fitness > Gym,debit,True,False
USR0054_SUB_5_02,USR0054,USR0054_CRD,Adobe Creative Cloud,-279.94,2025-10-23,Shops > Digital Purchases,debit,True,False
USR0054_SUB_5_03,USR0054,USR0054_CRD,Spotify,-55.99,2025-10-23,Entertainment > Music and Audio,debit,True,False
USR0054_SUB_5_04,USR0054,USR0054_CRD,iCloud Storage,-61.08,2025-10-23,Utilities > Internet,debit,True,False
USR0054_SUB_5_05,USR0054,USR0054_CRD,Amazon Subscribe & Save,-142.52,2025-10-23,Shops > Retail,debit,True,False
USR0054_EXP_5_001,USR0054,USR0054_CHK,Shell Gas,-669.21,2025-11-01,Travel > Gas Stations,debit,False,False
USR0054_EXP_5_002,USR0054,USR0054_CRD,Delta Airlines,-3096.19,2025-10-26,Travel > Airlines,debit,False,False
USR0054_EXP_5_003,USR0054,USR0054_CRD,Sweetgreen,-260.36,2025-10-30,Food and Drink > Restaurants,debit,False,False
USR0054_EXP_5_004,USR0054,USR0054_CHK,Delta Airlines,-3297.9,2025-11-10,Travel > Airlines,debit,False,False
USR0054_EXP_5_005,USR0054,USR0054_CHK,Comcast,-1382.25,2025-11-13,Utilities > Cable,debit,False,False
USR0054_INC_6_066,USR0054,USR0054_CHK,Monarch Labs Consulting,13366.85,2025-12-01,Income > Payroll,credit,False,True
USR0054_SUB_6_01,USR0054,USR0054_CRD,Peloton,-229.04,2025-11-26,Sports and Fitness > Gym,debit,True,False
USR0054_SUB_6_02,USR0054,USR0054_CRD,Adobe Creative Cloud,-279.94,2025-11-26,Shops > Digital Purchases,debit,True,False
USR0054_SUB_6_03,USR0054,USR0054_CRD,Spotify,-55.99,2025-11-26,Entertainment > Music and Audio,debit,True,False
USR0054_SUB_6_04,USR0054,USR0054_CRD,iCloud Storage,-61.08,2025-11-26,Utilities > Internet,debit,True,False
USR0054_SUB_6_05,USR0054,USR0054_CRD,Amazon Subscribe & Save,-142.52,2025-11-26,Shops > Retail,debit,True,False
USR0054_EXP_6_001,USR0054,USR0054_CRD,Equinox,-1195.6,2025-11-24,Sports and Fitness > Gym,debit,False,False
USR0054_EXP_6_002,USR0054,USR0054_CRD,Equinox,-1327.44,2025-12-07,Sports and Fitness > Gym,debit,False,False
USR0054_EXP_6_003,USR0054,USR0054_CHK,Comcast,-814.68,2025-12-02,Utilities > Cable,debit,False,False
USR0054_EXP_6_004,USR0054,USR0054_CRD,Equinox,-1140.79,2025-11-26,Sports and Fitness > Gym,debit,False,False
USR0054_EXP_6_005,USR0054,USR0054_CHK,Soho House,-961.55,2025-11-21,Entertainment > Nightlife,debit,False,False
USR0054_EXP_6_006,USR0054,USR0054_CHK,Sweetgreen,-172.78,2025-11-19,Food and Drink > Restaurants,debit,False,False
USR0054_EXP_6_007,USR0054,USR0054_CRD,Delta Airlines,-1816.66,2025-12-07,Travel > Airlines,debit,False,False
USR0054_EXP_6_008,USR0054,USR0054_CHK,Target,-528.46,2025-11-30,Shops > Retail,debit,False,False
USR0055_INC_1_001,USR0055,USR0055_CHK,Upwork Payouts,6387.8,2025-07-02,Income > Payroll,credit,False,True
USR0055_SUB_1_01,USR0055,USR0055_CRD,Adobe Creative Cloud,-152.88,2025-06-26,Shops > Digital Purchases,debit,True,False
USR0055_SUB_1_02,USR0055,USR0055_CRD,Calm App,-194.57,2025-06-26,Health and Wellness > Mental Health,debit,True,False
USR0055_SUB_1_03,USR0055,USR0055_CRD,Spotify,-30.58,2025-06-26,Entertainment > Music and Audio,debit,True,False
USR0055_EXP_1_001,USR0055,USR0055_CRD,Whole Foods,-405.44,2025-07-12,Food and Drink > Groceries,debit,False,False
USR0055_EXP_1_002,USR0055,USR0055_CHK,Whole Foods,-396.59,2025-07-02,Food and Drink > Groceries,debit,False,False
USR0055_EXP_1_003,USR0055,USR0055_CHK,Target,-303.01,2025-06-29,Shops > Retail,debit,False,False
USR0055_EXP_1_004,USR0055,USR0055_CHK,Equinox,-665.81,2025-06-22,Sports and Fitness > Gym,debit,False,False
USR0055_EXP_1_005,USR0055,USR0055_CHK,Wayfair,-895.97,2025-07-05,Home > Furniture,debit,False,False
USR0055_EXP_1_006,USR0055,USR0055_CHK,Equinox,-747.6,2025-07-04,Sports and Fitness > Gym,debit,False,False
USR0055_EXP_1_007,USR0055,USR0055_CRD,Delta Airlines,-893.93,2025-06-30,Travel > Airlines,debit,False,False
USR0055_INC_2_012,USR0055,USR0055_CHK,Monarch Labs Consulting,6855.34,2025-08-11,Income > Payroll,credit,False,True
USR0055_SUB_2_01,USR0055,USR0055_CRD,Adobe Creative Cloud,-152.88,2025-08-08,Shops > Digital Purchases,debit,True,False
USR0055_SUB_2_02,USR0055,USR0055_CRD,Calm App,-194.57,2025-08-08,Health and Wellness > Mental Health,debit,True,False
USR0055_SUB_2_03,USR0055,USR0055_CRD,Spotify,-30.58,2025-08-08,Entertainment > Music and Audio,debit,True,False
USR0055_EXP_2_001,USR0055,USR0055_CRD,Whole Foods,-587.47,2025-07-25,Food and Drink > Groceries,debit,False,False
USR0055_EXP_2_002,USR0055,USR0055_CHK,Equinox,-743.06,2025-08-15,Sports and Fitness > Gym,debit,False,False
USR0055_EXP_2_003,USR0055,USR0055_CHK,Lyft,-110.19,2025-07-25,Travel > Ride Share,debit,False,False
USR0055_EXP_2_004,USR0055,USR0055_CRD,Delta Airlines,-1370.68,2025-08-12,Travel > Airlines,debit,False,False
USR0055_EXP_2_005,USR0055,USR0055_CHK,Shell Gas,-248.49,2025-08-06,Travel > Gas Stations,debit,False,False
USR0055_EXP_2_006,USR0055,USR0055_CRD,Comcast,-476.66,2025-08-11,Utilities > Cable,debit,False,False
